"short_Tag","Trait","y2019","y2021","y2020","n_obs","change_19_21","stability","range_all","slope1","slope2","crossover"
"20_02","Starch",-1.4146558391338,6.15370593293208,1.70792361720808,3,7.56836177206587,7.56836177206587,7.56836177206587,3.12257945634187,4.445782315724,0
"20_04","Starch",7.25201082753287,6.68370593293207,11.5829236172081,3,-0.568304894600794,9.23013047395121,4.899217684276,4.33091278967521,-4.899217684276,4.899217684276
"20_05","Starch",3.81867749419954,3.83370593293207,1.85792361720808,3,0.0150284387325343,3.93653619271546,1.975782315724,-1.96075387699146,1.975782315724,1.975782315724
"20_07","Starch",3.01867749419953,4.95870593293207,-2.51707638279192,3,1.94002843873254,13.0115361927155,7.475782315724,-5.53575387699146,7.475782315724,7.475782315724
"20_08","Starch",0.252010827532871,0.713705932932074,-4.96707638279192,3,0.461695105399203,10.8998695260488,5.680782315724,-5.21908721032479,5.680782315724,5.680782315724
"20_10","Starch",7.21867749419954,9.25870593293208,2.83292361720808,3,2.04002843873254,10.8115361927155,6.425782315724,-4.38575387699146,6.425782315724,6.425782315724
"20_13","Starch",0.985344160866203,6.83370593293207,8.35792361720808,3,5.84836177206587,8.89679714061788,7.37257945634188,7.37257945634188,-1.524217684276,7.37257945634188
"20_15","Starch",-1.68132250580046,0.508705932932072,2.63292361720808,3,2.19002843873253,6.43846380728454,4.31424612300854,4.31424612300854,-2.124217684276,4.31424612300854
"20_16","Starch",3.35201082753287,6.87370593293207,4.00792361720808,3,3.5216951053992,3.5216951053992,3.5216951053992,0.655912789675206,2.865782315724,0
"21_01","Starch",7.85201082753287,10.3587059329321,8.60792361720808,3,2.5066951053992,2.5066951053992,2.5066951053992,0.755912789675208,1.750782315724,0
"21_02","Starch",-4.64798917246713,0.233705932932075,-2.91707638279192,3,4.88169510539921,4.88169510539921,4.88169510539921,1.73091278967521,3.150782315724,0
"21_03","Starch",-0.147989172467129,0.908705932932074,-6.24207638279192,3,1.0566951053992,13.2448695260488,7.150782315724,-6.0940872103248,7.150782315724,7.150782315724
"21_04","Starch",-4.8146558391338,-3.18629406706793,2.18292361720808,3,1.62836177206587,12.3667971406179,6.99757945634188,6.99757945634188,-5.36921768427601,6.99757945634188
"21_05","Starch",7.71867749419954,6.30870593293207,1.40792361720808,3,-1.40997156126746,11.2115361927155,6.31075387699146,-6.31075387699146,4.900782315724,6.31075387699146
"21_07","Starch",-3.9146558391338,-8.96629406706793,1.85792361720808,3,-5.05163822793413,16.5967971406179,10.824217684276,5.77257945634187,-10.824217684276,10.824217684276
"21_10","Starch",7.35201082753287,-3.72629406706792,9.45792361720808,3,-11.0783048946008,15.2901304739512,13.184217684276,2.10591278967521,-13.184217684276,13.184217684276
"21_11","Starch",-2.58132250580046,0.983705932932075,-2.19207638279192,3,3.56502843873254,3.56502843873254,3.56502843873254,0.38924612300854,3.175782315724,0
"21_15","Starch",2.65201082753287,11.1670392662654,5.55792361720808,3,8.51502843873254,8.51502843873254,8.51502843873254,2.90591278967521,5.60911564905733,0
"21_20","Starch",10.6186774941995,1.68370593293207,6.35792361720808,3,-8.93497156126746,8.93497156126746,8.93497156126746,-4.26075387699146,-4.67421768427601,0
"22_01","Starch",3.48534416086621,7.23370593293207,4.40792361720808,3,3.74836177206587,3.74836177206587,3.74836177206587,0.922579456341873,2.82578231572399,0
"22_03","Starch",9.51867749419954,14.2837059329321,11.7579236172081,3,4.76502843873254,4.76502843873254,4.76502843873254,2.23924612300854,2.525782315724,0
"22_04","Starch",9.51867749419954,9.13370593293208,10.1579236172081,3,-0.384971561267461,1.66346380728454,1.024217684276,0.639246123008538,-1.024217684276,1.024217684276
"22_07","Starch",9.45201082753287,5.37370593293207,3.58292361720808,3,-4.07830489460079,7.65986952604879,5.86908721032479,-5.86908721032479,1.790782315724,5.86908721032479
"22_09","Starch",9.18534416086621,11.2087059329321,-1.46707638279192,3,2.02336177206587,23.3282028593821,12.675782315724,-10.6524205436581,12.675782315724,12.675782315724
"22_11","Starch",2.21867749419953,-4.69129406706793,8.68292361720808,3,-6.90997156126746,19.8384638072845,13.374217684276,6.46424612300854,-13.374217684276,13.374217684276
"22_13","Starch",8.85201082753287,11.7587059329321,12.6329236172081,3,2.9066951053992,4.65513047395121,3.78091278967521,3.78091278967521,-0.874217684276001,3.78091278967521
"22_17","Starch",8.51867749419954,8.00037259959874,5.73292361720808,3,-0.518304894600796,5.05320285938212,2.78575387699146,-2.78575387699146,2.26744898239066,2.78575387699146
"22_19","Starch",4.65201082753287,13.9337059329321,0.882923617208078,3,9.28169510539921,16.8198695260488,13.050782315724,-3.76908721032479,13.050782315724,13.050782315724
"22_20","Starch",2.11867749419954,2.13370593293207,2.83292361720808,3,0.0150284387325379,1.41346380728454,0.71424612300854,0.71424612300854,-0.699217684276002,0.71424612300854
"23_02","Starch",4.91867749419954,-4.31629406706793,0.0579236172080773,3,-9.23497156126746,9.23497156126746,9.23497156126746,-4.86075387699146,-4.374217684276,0
"23_05","Starch",-2.18132250580046,3.60870593293208,0.382923617208078,3,5.79002843873254,5.79002843873254,5.79002843873254,2.56424612300854,3.225782315724,0
"23_08","Starch",14.2853441608662,13.0937059329321,14.7329236172081,3,-1.19163822793413,2.08679714061788,1.639217684276,0.447579456341876,-1.639217684276,1.639217684276
"23_09","Starch",-3.6146558391338,-2.06629406706793,2.25792361720808,3,1.54836177206587,10.1967971406179,5.87257945634187,5.87257945634187,-4.324217684276,5.87257945634187
"23_11","Starch",-2.04798917246713,-2.16629406706793,6.35792361720808,3,-0.118304894600799,16.9301304739512,8.524217684276,8.4059127896752,-8.524217684276,8.524217684276
"23_12","Starch",7.85201082753287,4.00870593293207,10.7329236172081,3,-3.8433048946008,9.60513047395121,6.724217684276,2.88091278967521,-6.724217684276,6.724217684276
"23_14","Starch",10.4520108275329,-0.366294067067924,5.60792361720808,3,-10.8183048946008,10.8183048946008,10.8183048946008,-4.84408721032479,-5.974217684276,0
"23_18","Starch",-1.7146558391338,-3.46629406706792,-3.51707638279192,3,-1.75163822793413,1.85320285938212,1.80242054365813,-1.80242054365813,0.0507823157239979,1.80242054365813
"23_19","Starch",-2.6146558391338,-2.43296073373459,9.98292361720807,3,0.181695105399206,25.0134638072845,12.5975794563419,12.5975794563419,-12.4158843509427,12.5975794563419
"23_20","Starch",-1.18132250580046,-1.74629406706792,-3.46707638279192,3,-0.564971561267462,4.00653619271546,2.28575387699146,-2.28575387699146,1.720782315724,2.28575387699146
"24_01","Starch",-7.7146558391338,3.16703926626541,2.30792361720808,3,10.8816951053992,10.8816951053992,10.8816951053992,10.0225794563419,0.859115649057328,0
"24_03","Starch",1.15201082753287,7.00870593293207,7.63292361720808,3,5.8566951053992,7.10513047395121,6.4809127896752,6.4809127896752,-0.624217684276005,6.4809127896752
"24_04","Starch",1.88534416086621,7.73370593293207,9.10792361720808,3,5.84836177206587,8.59679714061788,7.22257945634187,7.22257945634187,-1.374217684276,7.22257945634187
"24_05","Starch",2.41867749419954,5.81370593293208,9.63292361720808,3,3.39502843873254,11.0334638072845,7.21424612300854,7.21424612300854,-3.819217684276,7.21424612300854
"24_06","Starch",-5.6146558391338,0.00870593293207378,-2.89207638279192,3,5.62336177206587,5.62336177206587,5.62336177206587,2.72257945634187,2.900782315724,0
"24_07","Starch",-1.38132250580046,6.61370593293208,5.43292361720808,3,7.99502843873254,7.99502843873254,7.99502843873254,6.81424612300854,1.180782315724,0
"24_09","Starch",3.61867749419954,10.3737059329321,11.1079236172081,3,6.75502843873254,8.22346380728454,7.48924612300854,7.48924612300854,-0.734217684276002,7.48924612300854
"24_10","Starch",-5.08132250580046,5.51370593293207,0.257923617208077,3,10.5950284387325,10.5950284387325,10.5950284387325,5.33924612300854,5.255782315724,0
"24_17","Starch",-7.1146558391338,-0.516294067067925,-5.69207638279192,3,6.59836177206587,6.59836177206587,6.59836177206587,1.42257945634187,5.175782315724,0
"24_18","Starch",0.185344160866205,8.41370593293207,7.28292361720808,3,8.22836177206587,8.22836177206587,8.22836177206587,7.09757945634187,1.130782315724,0
"25_05","Starch",0.55201082753287,-4.99129406706793,-0.592076382791923,3,-5.5433048946008,5.5433048946008,5.5433048946008,-1.14408721032479,-4.399217684276,0
"25_07","Starch",1.81867749419953,5.20870593293207,3.28292361720808,3,3.39002843873254,3.39002843873254,3.39002843873254,1.46424612300854,1.925782315724,0
"25_08","Starch",6.25201082753287,5.03370593293207,6.83292361720808,3,-1.2183048946008,2.38013047395121,1.799217684276,0.580912789675208,-1.799217684276,1.799217684276
"25_09","Starch",8.65201082753287,0.658705932932074,7.08292361720808,3,-7.9933048946008,7.9933048946008,7.9933048946008,-1.56908721032479,-6.424217684276,0
"25_10","Starch",1.7853441608662,-0.626294067067926,-1.56707638279192,3,-2.41163822793413,4.29320285938212,3.35242054365813,-3.35242054365813,0.940782315723997,3.35242054365813
"25_11","Starch",2.11867749419954,-1.76629406706793,3.58292361720808,3,-3.88497156126746,6.81346380728454,5.349217684276,1.46424612300854,-5.349217684276,5.349217684276
"25_13","Starch",3.55201082753287,-4.23296073373459,-0.0920763827919231,3,-7.78497156126746,7.78497156126746,7.78497156126746,-3.64408721032479,-4.14088435094267,0
"25_14","Starch",12.8520108275329,7.33370593293207,8.98292361720808,3,-5.5183048946008,5.5183048946008,5.5183048946008,-3.86908721032479,-1.649217684276,0
"25_16","Starch",8.3853441608662,4.35870593293207,5.10792361720808,3,-4.02663822793413,4.02663822793413,4.02663822793413,-3.27742054365812,-0.749217684276005,0
"26_01","Starch",-8.84798917246713,-1.02629406706793,-4.89207638279192,3,7.8216951053992,7.8216951053992,7.8216951053992,3.95591278967521,3.865782315724,0
"26_02","Starch",-0.714655839133798,6.23370593293207,1.00792361720808,3,6.94836177206587,6.94836177206587,6.94836177206587,1.72257945634187,5.225782315724,0
"26_03","Starch",5.2853441608662,4.85870593293208,8.93292361720808,3,-0.426638227934127,7.72179714061788,4.074217684276,3.64757945634187,-4.074217684276,4.074217684276
"26_04","Starch",2.71867749419954,1.37370593293207,2.33292361720808,3,-1.34497156126746,1.34497156126746,1.34497156126746,-0.38575387699146,-0.959217684276003,0
"26_07","Starch",5.85201082753287,11.2537059329321,11.0829236172081,3,5.40169510539921,5.40169510539921,5.40169510539921,5.23091278967521,0.170782315723999,0
"26_09","Starch",-4.44798917246713,0.667039266265408,-2.09207638279192,3,5.11502843873254,5.11502843873254,5.11502843873254,2.35591278967521,2.75911564905733,0
"26_12","Starch",2.8853441608662,8.67370593293207,7.73292361720808,3,5.78836177206587,5.78836177206587,5.78836177206587,4.84757945634187,0.940782315723999,0
"26_13","Starch",5.58534416086621,-1.24129406706793,-2.16707638279192,3,-6.82663822793413,8.67820285938212,7.75242054365813,-7.75242054365813,0.925782315723994,7.75242054365813
"26_14","Starch",-2.74798917246713,-0.566294067067924,-6.24207638279192,3,2.18169510539921,9.16986952604879,5.675782315724,-3.49408721032479,5.675782315724,5.675782315724
"26_19","Starch",1.75201082753287,5.39370593293207,9.03292361720808,3,3.64169510539921,10.9201304739512,7.28091278967521,7.28091278967521,-3.639217684276,7.28091278967521
"27_01","Starch",-9.9146558391338,-9.40629406706793,-13.4920763827919,3,0.50836177206587,7.66320285938212,4.08578231572399,-3.57742054365812,4.08578231572399,4.08578231572399
"27_02","Starch",-10.2813225058005,-12.6062940670679,-13.9420763827919,3,-2.32497156126746,4.99653619271546,3.66075387699146,-3.66075387699146,1.335782315724,3.66075387699146
"27_03","Starch",-12.4813225058005,-10.2412940670679,-16.6170763827919,3,2.24002843873254,10.5115361927155,6.375782315724,-4.13575387699146,6.375782315724,6.375782315724
"27_07","Starch",-10.9479891724671,-14.8662940670679,-12.9420763827919,3,-3.9183048946008,3.9183048946008,3.9183048946008,-1.99408721032479,-1.92421768427601,0
"27_09","Starch",-17.6813225058005,-16.5912940670679,-17.5920763827919,3,1.09002843873253,1.09002843873253,1.09002843873253,0.0892461230085395,1.000782315724,0
"27_10","Starch",-11.3813225058005,-15.1329607337346,-15.8420763827919,3,-3.75163822793413,5.16986952604879,4.46075387699146,-4.46075387699146,0.709115649057329,4.46075387699146
"27_14","Starch",-15.0813225058005,-12.4662940670679,-15.8420763827919,3,2.61502843873254,4.13653619271546,3.375782315724,-0.76075387699146,3.375782315724,3.375782315724
"27_15","Starch",-15.7813225058005,-17.0412940670679,-16.7337430494586,3,-1.25997156126746,1.25997156126746,1.25997156126746,-0.952420543658125,-0.307551017609338,0
"27_16","Starch",-14.2813225058005,-16.3662940670679,-15.4170763827919,3,-2.08497156126746,2.08497156126746,2.08497156126746,-1.13575387699146,-0.949217684276004,0
"27_18","Starch",-9.78132250580046,-13.8062940670679,-12.3170763827919,3,-4.02497156126746,4.02497156126746,4.02497156126746,-2.53575387699146,-1.48921768427601,0
"28_02","Starch",-4.98132250580046,-17.8662940670679,-10.6920763827919,3,-12.8849715612675,12.8849715612675,12.8849715612675,-5.71075387699146,-7.174217684276,0
"28_05","Starch",-7.18132250580046,-11.3412940670679,-7.24207638279192,3,-4.15997156126746,4.15997156126746,4.15997156126746,-0.0607538769914582,-4.09921768427601,0
"28_08","Starch",-12.1479891724671,-17.8862940670679,-7.29207638279192,3,-5.7383048946008,15.4501304739512,10.594217684276,4.85591278967521,-10.594217684276,10.594217684276
"28_11","Starch",-7.6146558391338,-12.7462940670679,-8.01707638279192,3,-5.13163822793413,5.13163822793413,5.13163822793413,-0.402420543658126,-4.729217684276,0
"28_12","Starch",-8.08132250580046,-12.3412940670679,-6.76707638279192,3,-4.25997156126746,6.88846380728454,5.574217684276,1.31424612300854,-5.574217684276,5.574217684276
"28_16","Starch",-8.44798917246713,-10.3862940670679,-6.76707638279192,3,-1.9383048946008,5.30013047395121,3.619217684276,1.68091278967521,-3.619217684276,3.619217684276
"28_17","Starch",-7.3146558391338,-15.4662940670679,-8.44207638279192,3,-8.15163822793413,8.15163822793413,8.15163822793413,-1.12742054365813,-7.024217684276,0
"28_18","Starch",-3.24798917246713,-19.2662940670679,-7.51707638279192,3,-16.0183048946008,16.0183048946008,16.0183048946008,-4.26908721032479,-11.749217684276,0
"28_19","Starch",-5.8146558391338,-16.4996274004013,-5.99207638279192,3,-10.6849715612675,10.6849715612675,10.6849715612675,-0.177420543658126,-10.5075510176093,0
"29_02","Starch",-0.34798917246713,-4.24129406706793,-2.49207638279192,3,-3.8933048946008,3.8933048946008,3.8933048946008,-2.14408721032479,-1.749217684276,0
"29_05","Starch",-2.3146558391338,0.600372599598739,-5.69207638279192,3,2.91502843873254,9.66986952604879,6.29244898239066,-3.37742054365813,6.29244898239066,6.29244898239066
"29_08","Starch",5.05201082753287,-8.91629406706793,9.63292361720808,3,-13.9683048946008,23.1301304739512,18.549217684276,4.58091278967521,-18.549217684276,18.549217684276
"29_10","Starch",7.51867749419954,3.86703926626541,10.1829236172081,3,-3.65163822793413,8.98013047395121,6.31588435094267,2.66424612300854,-6.31588435094267,6.31588435094267
"29_12","Starch",10.6186774941995,-2.54629406706792,12.4829236172081,3,-13.1649715612675,16.8934638072845,15.029217684276,1.86424612300854,-15.029217684276,15.029217684276
"29_15","Starch",12.2520108275329,-0.666294067067923,2.98292361720808,3,-12.9183048946008,12.9183048946008,12.9183048946008,-9.26908721032479,-3.649217684276,0
"29_16","Starch",7.25201082753287,-0.69962740040126,3.08292361720808,3,-7.95163822793413,7.95163822793413,7.95163822793413,-4.1690872103248,-3.78255101760934,0
"29_17","Starch",2.11867749419954,1.55370593293208,0.332923617208076,3,-0.564971561267463,3.00653619271546,1.78575387699146,-1.78575387699146,1.220782315724,1.78575387699146
"29_18","Starch",5.15201082753287,8.58370593293207,5.85792361720808,3,3.4316951053992,3.4316951053992,3.4316951053992,0.705912789675206,2.725782315724,0
"29_19","Starch",5.35201082753287,6.51370593293207,0.0829236172080758,3,1.16169510539921,11.6998695260488,6.430782315724,-5.26908721032479,6.430782315724,6.430782315724
"30_01","Starch",5.3853441608662,8.43370593293208,2.83292361720808,3,3.04836177206587,8.15320285938212,5.600782315724,-2.55242054365813,5.600782315724,5.600782315724
"30_02","Starch",2.51867749419954,0.00870593293207467,-1.89207638279193,3,-2.50997156126746,6.31153619271546,4.41075387699146,-4.41075387699146,1.900782315724,4.41075387699146
"30_04","Starch",2.31867749419954,5.99370593293207,10.0329236172081,3,3.67502843873254,11.7534638072845,7.71424612300854,7.71424612300854,-4.039217684276,7.71424612300854
"30_06","Starch",3.95201082753287,0.458705932932073,3.18292361720808,3,-3.4933048946008,3.4933048946008,3.4933048946008,-0.769087210324793,-2.724217684276,0
"30_09","Starch",0.15201082753287,5.43370593293207,9.00792361720808,3,5.2816951053992,12.4301304739512,8.85591278967521,8.85591278967521,-3.574217684276,8.85591278967521
